time_ms,Vm_mV
9.016151,27.111565
9.028824,27.109918
9.044031,27.107976
9.045856,27.107746
9.048046,27.107470
9.050673,27.107140
9.053827,27.106746
9.057611,27.106275
9.062152,27.105713
9.067601,27.105043
9.074140,27.104245
9.081986,27.103298
9.091402,27.102174
9.102701,27.100844
9.116260,27.099276
9.117887,27.099089
9.119840,27.098866
9.122183,27.098600
9.124994,27.098281
9.128368,27.097900
9.132417,27.097446
9.137275,27.096904
9.143105,27.096258
9.150102,27.095491
9.158497,27.094581
9.168571,27.093503
9.180661,27.092231
9.195168,27.090736
9.196909,27.090558
9.198998,27.090346
9.201504,27.090093
9.204513,27.089790
9.208122,27.089428
9.212454,27.088997
9.217652,27.088483
9.223890,27.087872
9.231376,27.087147
9.240358,27.086289
9.251137,27.085275
9.264072,27.084083
9.265624,27.083941
9.267487,27.083772
9.269722,27.083570
9.272404,27.083328
9.275622,27.083040
9.279485,27.082695
9.284119,27.082285
9.289681,27.081798
9.296355,27.081218
9.304364,27.080533
9.313975,27.079722
9.325507,27.078768
9.339347,27.077650
9.341007,27.077518
9.343000,27.077360
9.345392,27.077171
9.348261,27.076945
9.351705,27.076676
9.355837,27.076355
9.360796,27.075974
9.366747,27.075521
9.373888,27.074985
9.382456,27.074351
9.392739,27.073604
9.405078,27.072729
9.419885,27.071709
9.421662,27.071589
9.423795,27.071445
9.426353,27.071273
9.429424,27.071069
9.433108,27.070825
9.437529,27.070535
9.442835,27.070190
9.449202,27.069783
9.456842,27.069301
9.466010,27.068734
9.477012,27.068070
9.490214,27.067296
9.491798,27.067204
9.493699,27.067095
9.495981,27.066965
9.498718,27.066810
9.502003,27.066625
9.505946,27.066405
9.510676,27.066144
9.516353,27.065836
9.523165,27.065471
9.531339,27.065042
9.541149,27.064539
9.552920,27.063954
9.567045,27.063277
9.568740,27.063198
9.570774,27.063103
9.573215,27.062990
9.576144,27.062856
9.579659,27.062696
9.583877,27.062507
9.588938,27.062283
9.595012,27.062019
9.602300,27.061708
9.611046,27.061345
9.621542,27.060924
9.634136,27.060437
9.649249,27.059882
9.651063,27.059817
9.653239,27.059740
9.655851,27.059649
9.658985,27.059540
9.662745,27.059411
9.667258,27.059260
9.672673,27.059081
9.679172,27.058872
9.686970,27.058628
9.696328,27.058347
9.707557,27.058024
9.721032,27.057658
9.722649,27.057616
9.724589,27.057566
9.726918,27.057506
9.729712,27.057436
9.733065,27.057352
9.737089,27.057254
9.741917,27.057139
9.747711,27.057005
9.754664,27.056849
9.763007,27.056671
9.773019,27.056469
9.785034,27.056244
9.799451,27.055998
9.801181,27.055970
9.803258,27.055937
9.805749,27.055899
9.808739,27.055853
9.812326,27.055801
9.816631,27.055739
9.821797,27.055669
9.827996,27.055588
9.835435,27.055498
9.844362,27.055400
9.855075,27.055294
9.867929,27.055186
9.869472,27.055175
9.871323,27.055161
9.873544,27.055146
9.876210,27.055128
9.879408,27.055107
9.883247,27.055084
9.887853,27.055060
9.893380,27.055033
9.900013,27.055006
9.907972,27.054981
9.917523,27.054961
9.928985,27.054951
9.942739,27.054960
9.944389,27.054963
9.946370,27.054967
9.948746,27.054972
9.951598,27.054978
9.955021,27.054988
9.959127,27.055001
9.964056,27.055020
9.969969,27.055046
9.977066,27.055082
9.985582,27.055134
9.995801,27.055208
10.008064,27.055312
10.022779,27.055461
10.024545,27.055480
10.026664,27.055504
10.029207,27.055534
10.032259,27.055570
10.035920,27.055615
10.040314,27.055671
10.045587,27.055741
10.051915,27.055829
10.059507,27.055941
10.068619,27.056084
10.079553,27.056268
10.092673,27.056507
10.108418,27.056820
10.110307,27.056859
10.112574,27.056907
10.115295,27.056965
10.118560,27.057036
10.122477,27.057122
10.127179,27.057228
10.132820,27.057359
10.139590,27.057520
10.147714,27.057720
10.157463,27.057970
10.169161,27.058284
10.183199,27.058680
10.184884,27.058729
10.186905,27.058788
10.189331,27.058860
10.192242,27.058947
10.195735,27.059052
10.199927,27.059180
10.204957,27.059337
10.210993,27.059528
10.218236,27.059762
10.226928,27.060051
10.237359,27.060409
10.249875,27.060853
10.251377,27.060907
10.253179,27.060973
10.255342,27.061052
10.257938,27.061148
10.261052,27.061263
10.264790,27.061404
10.269274,27.061574
10.274656,27.061781
10.281115,27.062033
10.288864,27.062342
10.298164,27.062721
10.309324,27.063187
10.322716,27.063764
10.338786,27.064480
10.340714,27.064568
10.343028,27.064673
10.345805,27.064801
10.349138,27.064955
10.353136,27.065142
10.357935,27.065368
10.363693,27.065642
10.370603,27.065975
10.378895,27.066382
10.388845,27.066879
10.400785,27.067488
10.402218,27.067562
10.403937,27.067651
10.406001,27.067759
10.408477,27.067888
10.411448,27.068044
10.415013,27.068233
10.419291,27.068461
10.424425,27.068736
10.430586,27.069071
10.437979,27.069477
10.446851,27.069971
10.457497,27.070575
10.470272,27.071314
10.485603,27.072221
10.487442,27.072331
10.489650,27.072464
10.492299,27.072624
10.495478,27.072817
10.499293,27.073050
10.503870,27.073331
10.509363,27.073671
10.515955,27.074083
10.523865,27.074583
10.533357,27.075190
10.544748,27.075930
10.558416,27.076834
10.560057,27.076944
10.562025,27.077076
10.564387,27.077235
10.567221,27.077426
10.570622,27.077656
10.574704,27.077934
10.579601,27.078270
10.585479,27.078675
10.592531,27.079166
10.600995,27.079761
10.611151,27.080484
10.623338,27.081364
10.637962,27.082437
10.639717,27.082567
10.641823,27.082723
10.644350,27.082912
10.647383,27.083138
10.651022,27.083411
10.655389,27.083741
10.660629,27.084138
10.666917,27.084618
10.674463,27.085199
10.683518,27.085902
10.694384,27.086756
10.707424,27.087794
10.708988,27.087919
10.710866,27.088070
10.713119,27.088252
10.715823,27.088470
10.719068,27.088733
10.722961,27.089050
10.727633,27.089432
10.733240,27.089892
10.739968,27.090449
10.748042,27.091122
10.757730,27.091936
10.769356,27.092924
10.783307,27.094125
10.800049,27.095588
10.802058,27.095765
10.804469,27.095978
10.807361,27.096234
10.810833,27.096542
10.814999,27.096914
10.819998,27.097361
10.825997,27.097901
10.833195,27.098552
10.841833,27.099340
10.852199,27.100293
10.864638,27.101448
10.866131,27.101587
10.867922,27.101755
10.870072,27.101957
10.872651,27.102199
10.875746,27.102490
10.879460,27.102841
10.883918,27.103263
10.889266,27.103772
10.895684,27.104386
10.903386,27.105126
10.912629,27.106022
10.923719,27.107105
10.937028,27.108417
10.952999,27.110010
10.954916,27.110203
10.957215,27.110434
10.959975,27.110712
10.963287,27.111047
10.967261,27.111450
10.972030,27.111935
10.977752,27.112519
10.984619,27.113223
10.992860,27.114073
11.002749,27.115100
11.014615,27.116342
11.028855,27.117846
11.030563,27.118027
11.032614,27.118246
11.035075,27.118508
11.038027,27.118823
11.041571,27.119202
11.045822,27.119658
11.050925,27.120207
11.057048,27.120869
11.064395,27.121667
11.073212,27.122629
11.083792,27.123791
11.096488,27.125197
11.111724,27.126899
11.113552,27.127104
11.115746,27.127351
11.118379,27.127648
11.121538,27.128004
11.125329,27.128433
11.129878,27.128949
11.135337,27.129570
11.141888,27.130318
11.149749,27.131220
11.159183,27.132308
11.170503,27.133622
11.184087,27.135210
11.185717,27.135401
11.187673,27.135631
11.190021,27.135908
11.192837,27.136240
11.196217,27.136639
11.200274,27.137119
11.205141,27.137697
11.210982,27.138393
11.217991,27.139230
11.226402,27.140240
11.236495,27.141458
11.248607,27.142928
11.263141,27.144706
11.264885,27.144920
11.266978,27.145178
11.269489,27.145487
11.272503,27.145859
11.276120,27.146305
11.280460,27.146843
11.285667,27.147489
11.291917,27.148267
11.299416,27.149205
11.308415,27.150334
11.319214,27.151696
11.332173,27.153341
11.347723,27.155329
11.349589,27.155569
11.351829,27.155857
11.354516,27.156203
11.357740,27.156618
11.361610,27.157118
11.366253,27.157719
11.371825,27.158442
11.378511,27.159312
11.386535,27.160359
11.396164,27.161622
11.407718,27.163145
11.421583,27.164983
11.423246,27.165204
11.425243,27.165470
11.427639,27.165790
11.430514,27.166173
11.433964,27.166635
11.438104,27.167189
11.443072,27.167856
11.449034,27.168658
11.456188,27.169623
11.464772,27.170785
11.475074,27.172186
11.487436,27.173875
11.502271,27.175914
11.504051,27.176160
11.506187,27.176455
11.508751,27.176809
11.511827,27.177235
11.515518,27.177747
11.519948,27.178362
11.525263,27.179101
11.531642,27.179991
11.539296,27.181061
11.548481,27.182350
11.559503,27.183904
11.572730,27.185777
11.588602,27.188039
11.590507,27.188311
11.592792,27.188638
11.595535,27.189031
11.598826,27.189503
11.602775,27.190070
11.607515,27.190752
11.613202,27.191572
11.620027,27.192558
11.628216,27.193745
11.638044,27.195174
11.649837,27.196896
11.663988,27.198973
11.665687,27.199223
11.667724,27.199523
11.670170,27.199883
11.673104,27.200316
11.676626,27.200836
11.680851,27.201461
11.685922,27.202213
11.692007,27.203116
11.699309,27.204203
11.708071,27.205511
11.718586,27.207086
11.731204,27.208984
11.746345,27.211272
11.748162,27.211547
11.750342,27.211878
11.752959,27.212275
11.756098,27.212752
11.759866,27.213325
11.764387,27.214014
11.769812,27.214842
11.776323,27.215838
11.784135,27.217035
11.793511,27.218476
11.804761,27.220211
11.818261,27.222302
11.819881,27.222554
11.821825,27.222856
11.824158,27.223218
11.826957,27.223654
11.830316,27.224177
11.834347,27.224805
11.839185,27.225561
11.844989,27.226469
11.851955,27.227560
11.860314,27.228873
11.870345,27.230454
11.882382,27.232356
11.896826,27.234649
11.914159,27.237413
11.916239,27.237746
11.918735,27.238146
11.921730,27.238625
11.925324,27.239202
11.929637,27.239894
11.934813,27.240726
11.941023,27.241726
11.948476,27.242929
11.957420,27.244375
11.968152,27.246116
11.981030,27.248211
11.982576,27.248463
11.984430,27.248766
11.986656,27.249129
11.989326,27.249565
11.992531,27.250089
11.996376,27.250719
12.000991,27.251475
12.006529,27.252383
12.013174,27.253475
12.021148,27.254788
12.030717,27.256368
12.042199,27.258268
12.055978,27.260557
12.072513,27.263314
12.074498,27.263646
12.076879,27.264044
12.079736,27.264522
12.083165,27.265097
12.087279,27.265786
12.092216,27.266615
12.098141,27.267611
12.105251,27.268808
12.113783,27.270248
12.124021,27.271979
12.136306,27.274062
12.151049,27.276571
12.152818,27.276872
12.154941,27.277234
12.157489,27.277669
12.160546,27.278191
12.164215,27.278818
12.168617,27.279572
12.173899,27.280476
12.180238,27.281564
12.187845,27.282871
12.196974,27.284442
12.207928,27.286332
12.221073,27.288607
12.236846,27.291345
12.238739,27.291675
12.241011,27.292070
12.243736,27.292545
12.247007,27.293115
12.250932,27.293799
12.255642,27.294622
12.261294,27.295609
12.268077,27.296796
12.276216,27.298223
12.285982,27.299939
12.297703,27.302002
12.311767,27.304485
12.313454,27.304784
12.315480,27.305142
12.317910,27.305572
12.320826,27.306089
12.324326,27.306709
12.328525,27.307454
12.333565,27.308348
12.339612,27.309423
12.346869,27.310715
12.355577,27.312268
12.366027,27.314134
12.378566,27.316380
12.393614,27.319081
12.411671,27.322334
12.413838,27.322726
12.416438,27.323195
12.419558,27.323759
12.423303,27.324436
12.427796,27.325249
12.433188,27.326226
12.439658,27.327399
12.447422,27.328809
12.456739,27.330503
12.467920,27.332541
12.481336,27.334991
12.482946,27.335286
12.484878,27.335639
12.487197,27.336064
12.489979,27.336573
12.493317,27.337185
12.497323,27.337919
12.502131,27.338802
12.507900,27.339861
12.514822,27.341134
12.523130,27.342664
12.533098,27.344502
12.545061,27.346713
12.559415,27.349372
12.576641,27.352571
12.578708,27.352956
12.581189,27.353417
12.584166,27.353972
12.587737,27.354637
12.592024,27.355436
12.597167,27.356396
12.603340,27.357549
12.610747,27.358933
12.619635,27.360597
12.630300,27.362597
12.643099,27.365002
12.658458,27.367894
12.660301,27.368242
12.662513,27.368659
12.665167,27.369160
12.668352,27.369761
12.672173,27.370483
12.676759,27.371350
12.682263,27.372391
12.688867,27.373641
12.696791,27.375143
12.706301,27.376948
12.717713,27.379118
12.731407,27.381726
12.733050,27.382040
12.735022,27.382416
12.737388,27.382867
12.740228,27.383409
12.743635,27.384060
12.747724,27.384842
12.752631,27.385780
12.758519,27.386907
12.765585,27.388260
12.774064,27.389886
12.784239,27.391840
12.796449,27.394188
12.811100,27.397011
12.828682,27.400407
12.830792,27.400815
12.833324,27.401304
12.836362,27.401892
12.840008,27.402598
12.844383,27.403446
12.849633,27.404464
12.855933,27.405686
12.863492,27.407154
12.872564,27.408917
12.883451,27.411036
12.896514,27.413583
12.898082,27.413889
12.899963,27.414256
12.902220,27.414697
12.904929,27.415226
12.908180,27.415861
12.912081,27.416624
12.916762,27.417539
12.922379,27.418638
12.929119,27.419959
12.937208,27.421544
12.946914,27.423449
12.958562,27.425738
12.972539,27.428490
12.989311,27.431797
12.991324,27.432194
12.993739,27.432671
12.996637,27.433244
13.000115,27.433931
13.004289,27.434756
13.009297,27.435747
13.015307,27.436937
13.022519,27.438365
13.031173,27.440081
13.041558,27.442142
13.054020,27.444619
13.068975,27.447596
13.070770,27.447954
13.072923,27.448383
13.075507,27.448898
13.078608,27.449516
13.082329,27.450259
13.086795,27.451150
13.092153,27.452220
13.098583,27.453505
13.106300,27.455047
13.115559,27.456901
13.126670,27.459127
13.140004,27.461802
13.156004,27.465017
13.157924,27.465403
13.160229,27.465866
13.162993,27.466423
13.166311,27.467090
13.170293,27.467892
13.175070,27.468854
13.180804,27.470010
13.187683,27.471397
13.195939,27.473063
13.205846,27.475065
13.217735,27.477469
13.232001,27.480357
13.249120,27.483829
13.251174,27.484245
13.253639,27.484746
13.256598,27.485347
13.260148,27.486068
13.264407,27.486933
13.269519,27.487972
13.275653,27.489220
13.283014,27.490718
13.291847,27.492517
13.302447,27.494677
13.315167,27.497273
13.330431,27.500391
13.332262,27.500766
13.334460,27.501215
13.337098,27.501755
13.340263,27.502402
13.344061,27.503180
13.348619,27.504113
13.354088,27.505233
13.360651,27.506578
13.368527,27.508192
13.377978,27.510132
13.389319,27.512461
13.402928,27.515258
13.419259,27.518619
13.421219,27.519023
13.423571,27.519508
13.426393,27.520089
13.429779,27.520787
13.433843,27.521625
13.438720,27.522630
13.444571,27.523838
13.451593,27.525287
13.460020,27.527028
13.470132,27.529117
13.482266,27.531627
13.496827,27.534643
13.514300,27.538265
13.516397,27.538700
13.518913,27.539222
13.521932,27.539848
13.525556,27.540601
13.529904,27.541503
13.535121,27.542587
13.541382,27.543888
13.548895,27.545450
13.557911,27.547325
13.568730,27.549577
13.581713,27.552282
13.597292,27.555530
13.599162,27.555920
13.601405,27.556388
13.604097,27.556950
13.607328,27.557624
13.611204,27.558434
13.615856,27.559405
13.621439,27.560571
13.628137,27.561971
13.636176,27.563652
13.645822,27.565670
13.657398,27.568093
13.671288,27.571004
13.687957,27.574499
13.689958,27.574919
13.692358,27.575422
13.695238,27.576027
13.698695,27.576752
13.702842,27.577623
13.707820,27.578668
13.713792,27.579923
13.720960,27.581429
13.729560,27.583238
13.739881,27.585409
13.752266,27.588016
13.767128,27.591146
13.768912,27.591522
13.771052,27.591973
13.773620,27.592515
13.776702,27.593164
13.780400,27.593944
13.784838,27.594880
13.790163,27.596003
13.796554,27.597352
13.804222,27.598971
13.813424,27.600914
13.824467,27.603247
13.837718,27.606049
13.853620,27.609413
13.855528,27.609817
13.857818,27.610302
13.860565,27.610884
13.863863,27.611582
13.867819,27.612420
13.872568,27.613425
13.878265,27.614633
13.885103,27.616082
13.893307,27.617821
13.903153,27.619909
13.914968,27.622416
13.929146,27.625426
13.946159,27.629041
13.948201,27.629475
13.950651,27.629996
13.953591,27.630621
13.957119,27.631371
13.961352,27.632271
13.966432,27.633351
13.972529,27.634648
13.979844,27.636205
13.988623,27.638073
13.999157,27.640317
14.011798,27.643010
14.026967,27.646243
14.028788,27.646631
14.030972,27.647097
14.033593,27.647656
14.036739,27.648327
14.040513,27.649132
14.045043,27.650098
14.050478,27.651258
14.057001,27.652650
14.064828,27.654320
14.074220,27.656326
14.085491,27.658733
14.099016,27.661624
14.115247,27.665094
14.117194,27.665510
14.119531,27.666010
14.122336,27.666610
14.125701,27.667330
14.129740,27.668194
14.134586,27.669231
14.140402,27.670475
14.147381,27.671969
14.155755,27.673762
14.165804,27.675914
14.177863,27.678497
14.192334,27.681598
14.209700,27.685321
14.211783,27.685768
14.214284,27.686304
14.217285,27.686948
14.220885,27.687720
14.225206,27.688647
14.230392,27.689759
14.236614,27.691094
14.244081,27.692697
14.253041,27.694620
14.263793,27.696929
14.276695,27.699699
14.292178,27.703026
14.294036,27.703425
14.296266,27.703904
14.298941,27.704479
14.302152,27.705169
14.306004,27.705997
14.310628,27.706991
14.316175,27.708183
14.322833,27.709614
14.330822,27.711332
14.340408,27.713394
14.351912,27.715868
14.365717,27.718839
14.382283,27.722404
14.384271,27.722832
14.386656,27.723345
14.389519,27.723961
14.392954,27.724701
14.397076,27.725588
14.402022,27.726653
14.407958,27.727932
14.415081,27.729465
14.423629,27.731306
14.433886,27.733516
14.446194,27.736168
14.460964,27.739350
14.462737,27.739732
14.464864,27.740191
14.467416,27.740741
14.470479,27.741401
14.474154,27.742193
14.478564,27.743144
14.483857,27.744285
14.490207,27.745654
14.497829,27.747297
14.506974,27.749269
14.517948,27.751635
14.531117,27.754475
14.546920,27.757884
14.548817,27.758293
14.551092,27.758784
14.553823,27.759373
14.557100,27.760080
14.561032,27.760929
14.565751,27.761947
14.571414,27.763168
14.578209,27.764635
14.586363,27.766394
14.596148,27.768506
14.607889,27.771040
14.621980,27.774081
14.638888,27.777730
14.640917,27.778168
14.643352,27.778694
14.646273,27.779325
14.649779,27.780082
14.653987,27.780990
14.659036,27.782080
14.665094,27.783388
14.672364,27.784957
14.681089,27.786841
14.691558,27.789101
14.704121,27.791813
14.719196,27.795069
14.721005,27.795459
14.723176,27.795928
14.725781,27.796490
14.728907,27.797165
14.732658,27.797975
14.737160,27.798947
14.742562,27.800114
14.749044,27.801513
14.756823,27.803193
14.766157,27.805208
14.777358,27.807627
14.790800,27.810529
14.806930,27.814012
14.808865,27.814430
14.811188,27.814931
14.813975,27.815533
14.817320,27.816255
14.821333,27.817122
14.826150,27.818162
14.831929,27.819409
14.838865,27.820907
14.847187,27.822703
14.857174,27.824859
14.869159,27.827447
14.883541,27.830551
14.900798,27.834276
14.902869,27.834723
14.905354,27.835259
14.908337,27.835903
14.911915,27.836675
14.916209,27.837602
14.921363,27.838714
14.927546,27.840048
14.934967,27.841649
14.943871,27.843571
14.954557,27.845876
14.967380,27.848642
14.982767,27.851961
14.984613,27.852359
14.986829,27.852837
14.989488,27.853411
14.992679,27.854099
14.996508,27.854925
15.001102,27.855915
15.006616,27.857104
15.013232,27.858531
15.021171,27.860243
15.030699,27.862297
15.042132,27.864761
15.055851,27.867718
15.072314,27.871266
15.074290,27.871692
15.076660,27.872203
15.079505,27.872815
15.082919,27.873551
15.087016,27.874433
15.091932,27.875492
15.097831,27.876763
15.104910,27.878288
15.113404,27.880117
15.123598,27.882312
15.135830,27.884946
15.150509,27.888105
15.168124,27.891896
15.170237,27.892351
15.172774,27.892897
15.175818,27.893551
15.179470,27.894337
15.183853,27.895280
15.189113,27.896411
15.195425,27.897769
15.202999,27.899398
